order_id,operational_date,shift,picking_time_seconds
ORD-018894,2026-05-12,A,106.02
ORD-021719,2026-05-20,A,105.15
ORD-019720,2026-05-02,A,101.55
ORD-033302,2026-05-11,B,66.22
ORD-010373,2026-05-26,A,134.49
ORD-041658,2026-05-02,B,82.43
ORD-034965,2026-05-30,B,111.62
ORD-014743,2026-05-10,A,141.76
ORD-034831,2026-05-16,B,93.83
ORD-037914,2026-05-22,B,125.41
ORD-014712,2026-05-23,A,86.57
ORD-008398,2026-05-04,A,126.37
ORD-040184,2026-05-20,B,96.81
ORD-018971,2026-05-11,A,117.31
ORD-013334,2026-05-19,A,140.49
ORD-041402,2026-05-01,B,119.17
ORD-020229,2026-05-19,A,142.53
ORD-024959,2026-05-03,B,133.55
ORD-011202,2026-05-03,A,119.68
ORD-040471,2026-05-02,B,67.27
ORD-014634,2026-05-27,A,129.37
ORD-026203,2026-05-11,B,80.98
ORD-029696,2026-05-06,B,95.97
ORD-025799,2026-05-26,B,90.25
ORD-035762,2026-05-17,B,76.13
ORD-033271,2026-05-24,B,114.98
ORD-013938,2026-05-24,A,131.9
ORD-024535,2026-05-29,B,82.92
ORD-007738,2026-05-05,A,101.06
ORD-007081,2026-05-09,A,99.64
ORD-010928,2026-05-05,A,123.45
ORD-004644,2026-05-04,A,104.34
ORD-039929,2026-05-06,B,51.26
ORD-002101,2026-05-28,A,119.85
ORD-040805,2026-05-06,B,113.75
ORD-007015,2026-05-04,A,133.72
ORD-013918,2026-05-21,A,122.99
ORD-007060,2026-05-11,A,112.22
ORD-035669,2026-05-18,B,52.47
ORD-027254,2026-05-18,B,93.79
ORD-025956,2026-05-01,B,128.29
ORD-033273,2026-05-25,B,79.33
ORD-012624,2026-05-01,A,135.19
ORD-020999,2026-05-22,A,114.87
ORD-034500,2026-05-24,B,91.88
ORD-041645,2026-05-01,B,129.37
ORD-001209,2026-05-27,A,124.32
ORD-029593,2026-05-09,B,85.78
ORD-041354,2026-05-06,B,113.14
ORD-010882,2026-05-29,A,132.08
ORD-034440,2026-05-15,B,107.17
ORD-023231,2026-05-05,B,119.8
ORD-032201,2026-05-03,B,114.36
ORD-011179,2026-05-19,A,120.42
ORD-021086,2026-05-08,A,105.19
ORD-009149,2026-05-11,A,135.7
ORD-004918,2026-05-17,A,119.45
ORD-010718,2026-05-18,A,144.94
ORD-016828,2026-05-10,A,131.24
ORD-008035,2026-05-19,A,107.19
ORD-032504,2026-05-13,B,94.26
ORD-006993,2026-05-29,A,117.88
ORD-011969,2026-05-27,A,116.57
ORD-033397,2026-05-30,B,106.97
ORD-015023,2026-05-04,A,88.89
ORD-023605,2026-05-01,B,105.31
ORD-015126,2026-05-04,A,76.92
ORD-017597,2026-05-02,A,106.29
ORD-010812,2026-05-20,A,81.85
ORD-019065,2026-05-27,A,137.37
ORD-002338,2026-05-01,A,136.08
ORD-032780,2026-05-22,B,94.63
ORD-040909,2026-05-14,B,88.52
ORD-039761,2026-05-24,B,113.98
ORD-001923,2026-05-10,A,133.15
ORD-006660,2026-05-13,A,129.98
ORD-018000,2026-05-12,A,140.96
ORD-008237,2026-05-05,A,113.01
ORD-011467,2026-05-24,A,109.33
ORD-020847,2026-05-09,A,144.29
ORD-018131,2026-05-09,A,122.98
ORD-039802,2026-05-27,B,85.93
ORD-007506,2026-05-13,A,131.02
ORD-005966,2026-05-29,A,103.37
ORD-023135,2026-05-11,B,88.27
ORD-034311,2026-05-05,B,102.44
ORD-026234,2026-05-16,B,92.72
ORD-015708,2026-05-16,A,121.68
ORD-014583,2026-05-19,A,136.08
ORD-014150,2026-05-23,A,126.32
ORD-021063,2026-05-06,A,120.96
ORD-043190,2026-05-13,B,103.78
ORD-019827,2026-05-04,A,119.87
ORD-032867,2026-05-24,B,93.24
ORD-035382,2026-05-30,B,96.01
ORD-020448,2026-05-28,A,106.48
ORD-022004,2026-05-08,A,116.83
ORD-032286,2026-05-01,B,86.75
ORD-033736,2026-05-04,B,60.87
ORD-042920,2026-05-14,B,98.04
ORD-044030,2026-05-30,B,94.51
ORD-017044,2026-05-20,A,137.85
ORD-030789,2026-05-18,B,92.42
ORD-003890,2026-05-28,A,122.63
ORD-037624,2026-05-04,B,86.45
ORD-010244,2026-05-25,A,120.4
ORD-014622,2026-05-18,A,66.66
ORD-027961,2026-05-23,B,107.06
ORD-000745,2026-05-09,A,101.42
ORD-035469,2026-05-03,B,124.44
ORD-038494,2026-05-04,B,114.18
ORD-035229,2026-05-05,B,85.78
ORD-019644,2026-05-11,A,125.79
ORD-005898,2026-05-21,A,139.53
ORD-010487,2026-05-02,A,127.83
ORD-007546,2026-05-26,A,106.7
ORD-023023,2026-05-08,B,93.16
ORD-006581,2026-05-13,A,103.47
ORD-012385,2026-05-20,A,125.52
ORD-031850,2026-05-25,B,117.71
ORD-033062,2026-05-04,B,61.85
ORD-009024,2026-05-13,A,120.24
ORD-026713,2026-05-25,B,86.16
ORD-040041,2026-05-09,B,105.56
ORD-028607,2026-05-30,B,110.24
ORD-001195,2026-05-20,A,122.09
ORD-033049,2026-05-14,B,133.92
ORD-026336,2026-05-18,B,97.23
ORD-015744,2026-05-19,A,95.77
ORD-018435,2026-05-10,A,103.08
ORD-019374,2026-05-14,A,117.02
ORD-024701,2026-05-11,B,81.66
ORD-018709,2026-05-15,A,126.25
ORD-016034,2026-05-06,A,135.85
ORD-002235,2026-05-04,A,135.23
ORD-014213,2026-05-15,A,132.54
ORD-011971,2026-05-27,A,91.16
ORD-036314,2026-05-05,B,121.15
ORD-029225,2026-05-03,B,93.81
ORD-009321,2026-05-21,A,163.28
ORD-014730,2026-05-16,A,141.94
ORD-037883,2026-05-02,B,84.67
ORD-031688,2026-05-28,B,92.16
ORD-001519,2026-05-19,A,120.51
ORD-031019,2026-05-04,B,133.29
ORD-015722,2026-05-02,A,92.58
ORD-005297,2026-05-11,A,145.82
ORD-007084,2026-05-16,A,102.34
ORD-006459,2026-05-07,A,120.51
ORD-029184,2026-05-28,B,125.83
ORD-000444,2026-05-08,A,130.91
ORD-003546,2026-05-01,A,127.43
ORD-013648,2026-05-27,A,124.72
ORD-030721,2026-05-03,B,60.07
ORD-036839,2026-05-30,B,97.84
ORD-005304,2026-05-27,A,91.4
ORD-037403,2026-05-28,B,87.95
ORD-011391,2026-05-03,A,121.03
ORD-007773,2026-05-06,A,137.26
ORD-022456,2026-05-08,A,132.58
ORD-019925,2026-05-20,A,139.32
ORD-003714,2026-05-25,A,139.63
ORD-005596,2026-05-24,A,105.56
ORD-027241,2026-05-04,B,91.87
ORD-037543,2026-05-11,B,116.75
ORD-011912,2026-05-06,A,136.15
ORD-005002,2026-05-29,A,133.17
ORD-022207,2026-05-30,A,128.78
ORD-040721,2026-05-27,B,104.01
ORD-007495,2026-05-23,A,142.22
ORD-012801,2026-05-12,A,88.57
ORD-006631,2026-05-01,A,122.63
ORD-012278,2026-05-12,A,119.18
ORD-014456,2026-05-24,A,126.71
ORD-026852,2026-05-27,B,94.51
ORD-032342,2026-05-12,B,108.27
ORD-039562,2026-05-27,B,96.63
ORD-012024,2026-05-21,A,110.6
ORD-044648,2026-05-01,B,108.86
ORD-008175,2026-05-07,A,124.7
ORD-031706,2026-05-17,B,108.39
ORD-027914,2026-05-21,B,98.55
ORD-042286,2026-05-01,B,38.83
ORD-030894,2026-05-30,B,113.28
ORD-004547,2026-05-25,A,147.58
ORD-024715,2026-05-27,B,78.66
ORD-014231,2026-05-23,A,157.68
ORD-022585,2026-05-16,B,138.79
ORD-035920,2026-05-16,B,129.25
ORD-021769,2026-05-22,A,133.72
ORD-004767,2026-05-09,A,120.79
ORD-008834,2026-05-02,A,113.83
ORD-009128,2026-05-02,A,95.38
ORD-010605,2026-05-30,A,119.3
ORD-005040,2026-05-28,A,128.05
ORD-038486,2026-05-17,B,99.76
ORD-006613,2026-05-12,A,126.18
ORD-037616,2026-05-27,B,77.42
ORD-033587,2026-05-11,B,94.15
ORD-010423,2026-05-06,A,139.41
ORD-015717,2026-05-26,A,122.0
ORD-043966,2026-05-15,B,80.96
ORD-012650,2026-05-07,A,118.82
ORD-029535,2026-05-28,B,123.96
ORD-025382,2026-05-01,B,100.23
ORD-040132,2026-05-05,B,95.29
ORD-004436,2026-05-27,A,108.78
ORD-039495,2026-05-10,B,94.93
ORD-026174,2026-05-10,B,78.23
ORD-029571,2026-05-08,B,70.6
ORD-034453,2026-05-14,B,131.36
ORD-034449,2026-05-10,B,110.74
ORD-025381,2026-05-17,B,109.78
ORD-023362,2026-05-22,B,63.16
ORD-019569,2026-05-25,A,127.67
ORD-002904,2026-05-30,A,133.83
ORD-019763,2026-05-18,A,120.89
ORD-032677,2026-05-11,B,85.03
ORD-031162,2026-05-17,B,70.63
ORD-019813,2026-05-11,A,117.43
ORD-022264,2026-05-03,A,108.07
ORD-003462,2026-05-08,A,131.24
ORD-010951,2026-05-16,A,108.74
ORD-031313,2026-05-14,B,83.99
ORD-006280,2026-05-10,A,127.12
ORD-009342,2026-05-01,A,116.53
ORD-014782,2026-05-30,A,121.96
ORD-013451,2026-05-05,A,120.82
ORD-009027,2026-05-10,A,101.7
ORD-028829,2026-05-18,B,85.41
ORD-040182,2026-05-08,B,82.61
ORD-001896,2026-05-12,A,97.63
ORD-012143,2026-05-06,A,121.97
ORD-016159,2026-05-09,A,93.33
ORD-012674,2026-05-29,A,105.65
ORD-033235,2026-05-18,B,121.3
ORD-018895,2026-05-16,A,101.78
ORD-008980,2026-05-04,A,115.97
ORD-035342,2026-05-28,B,106.03
ORD-018635,2026-05-30,A,113.52
ORD-029908,2026-05-03,B,85.75
ORD-006213,2026-05-06,A,124.4
ORD-010793,2026-05-09,A,132.79
ORD-020047,2026-05-04,A,98.48
ORD-026109,2026-05-25,B,156.85
ORD-002062,2026-05-27,A,101.7
ORD-014224,2026-05-19,A,123.01
ORD-037853,2026-05-08,B,89.08
ORD-030992,2026-05-06,B,81.14
ORD-041836,2026-05-01,B,98.92
ORD-004536,2026-05-03,A,117.8
ORD-043606,2026-05-28,B,105.02
ORD-044996,2026-05-01,B,117.87
ORD-036010,2026-05-30,B,88.94
ORD-030967,2026-05-18,B,96.12
ORD-019659,2026-05-20,A,129.32
ORD-000751,2026-05-12,A,112.68
ORD-010490,2026-05-22,A,123.18
ORD-012326,2026-05-26,A,91.96
ORD-025750,2026-05-27,B,122.57
ORD-013412,2026-05-10,A,122.53
ORD-015042,2026-05-26,A,99.2
ORD-005235,2026-05-30,A,109.91
ORD-021003,2026-05-13,A,123.0
ORD-022525,2026-05-22,B,95.69
ORD-019959,2026-05-18,A,138.01
ORD-018399,2026-05-18,A,129.96
ORD-040831,2026-05-02,B,98.06
ORD-002243,2026-05-15,A,134.5
ORD-035902,2026-05-05,B,69.93
ORD-013942,2026-05-22,A,133.49
ORD-022335,2026-05-18,A,107.43
ORD-008608,2026-05-23,A,126.09
ORD-013974,2026-05-15,A,121.58
ORD-037206,2026-05-01,B,83.14
ORD-026841,2026-05-22,B,104.48
ORD-044290,2026-05-17,B,76.78
ORD-032199,2026-05-20,B,59.15
ORD-021081,2026-05-12,A,117.8
ORD-042433,2026-05-11,B,102.4
ORD-027671,2026-05-23,B,108.91
ORD-034192,2026-05-08,B,84.55
ORD-037099,2026-05-01,B,85.49
ORD-012372,2026-05-26,A,113.08
ORD-022285,2026-05-16,A,132.15
ORD-041480,2026-05-26,B,107.25
ORD-010585,2026-05-06,A,111.84
ORD-003172,2026-05-13,A,119.59
ORD-037030,2026-05-13,B,84.76
ORD-042865,2026-05-13,B,95.11
ORD-001241,2026-05-15,A,94.51
ORD-013595,2026-05-30,A,107.17
ORD-007820,2026-05-17,A,141.9
ORD-005581,2026-05-29,A,104.38
ORD-006353,2026-05-15,A,118.11
ORD-009423,2026-05-18,A,102.0
ORD-026266,2026-05-05,B,103.44
ORD-026274,2026-05-08,B,142.61
ORD-043588,2026-05-07,B,91.73
ORD-005071,2026-05-08,A,119.67
ORD-024619,2026-05-23,B,83.76
ORD-007973,2026-05-01,A,105.41
ORD-013787,2026-05-05,A,104.33
ORD-026884,2026-05-12,B,76.79
ORD-036971,2026-05-02,B,90.42
ORD-021768,2026-05-15,A,131.81
ORD-000446,2026-05-30,A,132.08
ORD-021132,2026-05-19,A,109.06
ORD-028284,2026-05-18,B,95.0
ORD-035252,2026-05-15,B,109.77
ORD-009424,2026-05-29,A,110.96
ORD-023705,2026-05-20,B,112.1
ORD-000935,2026-05-08,A,129.43
ORD-001384,2026-05-01,A,99.42
ORD-032513,2026-05-25,B,94.94
ORD-026624,2026-05-24,B,97.34
ORD-037528,2026-05-13,B,117.98
ORD-014859,2026-05-25,A,126.11
ORD-032164,2026-05-10,B,63.24
ORD-016115,2026-05-25,A,125.75
ORD-031805,2026-05-05,B,101.06
ORD-019929,2026-05-18,A,138.49
ORD-012526,2026-05-11,A,117.89
ORD-011261,2026-05-16,A,129.3
ORD-021933,2026-05-23,A,129.11
ORD-020185,2026-05-22,A,134.97
ORD-007911,2026-05-06,A,157.33
ORD-044073,2026-05-20,B,115.02
ORD-024129,2026-05-14,B,116.15
ORD-043553,2026-05-23,B,114.74
ORD-043229,2026-05-23,B,86.69
ORD-016971,2026-05-21,A,123.04
ORD-039858,2026-05-12,B,58.18
ORD-030567,2026-05-21,B,100.77
ORD-030989,2026-05-13,B,114.17
ORD-042861,2026-05-27,B,108.06
ORD-000063,2026-05-22,A,143.2
ORD-030554,2026-05-09,B,108.94
ORD-004795,2026-05-05,A,124.0
ORD-001097,2026-05-23,A,129.33
ORD-022291,2026-05-23,A,113.44
ORD-037309,2026-05-13,B,99.11
ORD-004612,2026-05-14,A,120.98
ORD-032343,2026-05-27,B,89.4
ORD-013292,2026-05-01,A,140.0
ORD-017582,2026-05-26,A,132.25
ORD-011541,2026-05-24,A,91.4
ORD-002911,2026-05-17,A,123.78
ORD-044038,2026-05-15,B,117.76
ORD-014011,2026-05-04,A,103.99
ORD-005279,2026-05-15,A,131.1
ORD-039921,2026-05-11,B,129.05
ORD-026748,2026-05-08,B,132.28
ORD-043371,2026-05-01,B,89.74
ORD-023453,2026-05-26,B,101.23
ORD-030472,2026-05-10,B,103.65
ORD-013006,2026-05-03,A,120.73
ORD-028637,2026-05-08,B,123.18
ORD-041256,2026-05-12,B,114.88
ORD-030632,2026-05-15,B,107.59
ORD-005444,2026-05-15,A,123.6
ORD-018900,2026-05-28,A,131.07
ORD-034299,2026-05-16,B,70.16
ORD-000242,2026-05-17,A,116.9
ORD-004532,2026-05-13,A,114.92
ORD-010134,2026-05-26,A,115.6
ORD-001591,2026-05-03,A,149.1
ORD-043156,2026-05-23,B,106.17
ORD-017272,2026-05-13,A,109.1
ORD-035405,2026-05-15,B,88.07
ORD-009101,2026-05-06,A,117.42
ORD-033442,2026-05-19,B,80.68
ORD-021655,2026-05-27,A,116.5
ORD-030948,2026-05-14,B,97.44
ORD-028299,2026-05-23,B,97.65
ORD-016416,2026-05-24,A,123.79
ORD-022733,2026-05-19,B,92.92
ORD-018246,2026-05-11,A,125.82
ORD-031925,2026-05-27,B,114.42
ORD-002658,2026-05-25,A,99.96
ORD-003225,2026-05-18,A,140.47
ORD-015478,2026-05-11,A,120.75
ORD-032822,2026-05-18,B,81.1
ORD-024719,2026-05-30,B,63.71
ORD-033917,2026-05-28,B,75.15
ORD-013326,2026-05-07,A,128.57
ORD-011648,2026-05-24,A,126.0
ORD-039360,2026-05-04,B,61.91
ORD-020151,2026-05-20,A,114.35
ORD-035079,2026-05-11,B,97.44
ORD-009877,2026-05-27,A,127.75
ORD-029212,2026-05-02,B,46.75
ORD-019657,2026-05-13,A,106.34
ORD-042537,2026-05-30,B,115.07
ORD-028628,2026-05-05,B,110.42
ORD-027430,2026-05-27,B,98.14
ORD-013631,2026-05-05,A,114.38
ORD-022738,2026-05-03,B,160.69
ORD-036245,2026-05-24,B,89.57
ORD-024466,2026-05-18,B,62.35
ORD-028176,2026-05-30,B,82.45
ORD-034244,2026-05-11,B,91.81
ORD-009166,2026-05-14,A,112.32
ORD-035917,2026-05-01,B,72.11
ORD-007808,2026-05-09,A,129.98
ORD-010218,2026-05-25,A,123.65
ORD-019047,2026-05-21,A,121.11
ORD-009978,2026-05-29,A,99.62
ORD-038081,2026-05-17,B,71.85
ORD-035313,2026-05-24,B,96.34
ORD-030551,2026-05-02,B,81.68
ORD-025442,2026-05-05,B,66.5
ORD-023886,2026-05-03,B,96.88
ORD-012405,2026-05-12,A,136.71
ORD-010657,2026-05-11,A,112.63
ORD-000301,2026-05-19,A,109.19
ORD-033290,2026-05-28,B,90.29
ORD-027047,2026-05-09,B,106.98
ORD-003296,2026-05-22,A,96.95
ORD-013839,2026-05-12,A,120.86
ORD-030068,2026-05-04,B,63.08
ORD-002535,2026-05-17,A,104.42
ORD-042304,2026-05-13,B,46.72
ORD-043524,2026-05-03,B,100.33
ORD-015822,2026-05-06,A,106.01
ORD-032017,2026-05-07,B,47.14
ORD-013958,2026-05-08,A,124.27
ORD-044639,2026-05-16,B,58.8
ORD-038441,2026-05-05,B,95.1
ORD-004248,2026-05-17,A,108.61
ORD-040618,2026-05-29,B,126.13
ORD-042644,2026-05-27,B,85.65
ORD-030969,2026-05-12,B,75.32
ORD-008034,2026-05-21,A,97.89
ORD-009510,2026-05-16,A,125.75
ORD-013239,2026-05-17,A,116.1
ORD-026867,2026-05-28,B,79.59
ORD-011004,2026-05-06,A,116.28
ORD-032407,2026-05-22,B,135.84
ORD-012932,2026-05-01,A,125.77
ORD-015212,2026-05-19,A,123.44
ORD-015580,2026-05-08,A,132.31
ORD-026887,2026-05-07,B,104.98
ORD-039854,2026-05-26,B,115.15
ORD-026177,2026-05-07,B,95.61
ORD-036713,2026-05-08,B,85.19
ORD-034907,2026-05-24,B,86.49
ORD-021834,2026-05-24,A,119.37
ORD-021848,2026-05-18,A,122.02
ORD-003903,2026-05-05,A,132.22
ORD-008080,2026-05-06,A,101.43
ORD-007174,2026-05-21,A,127.07
ORD-032796,2026-05-17,B,106.33
ORD-036015,2026-05-27,B,143.2
ORD-044064,2026-05-22,B,105.33
ORD-033787,2026-05-20,B,89.26
ORD-012986,2026-05-27,A,122.64
ORD-006568,2026-05-10,A,145.49
ORD-002384,2026-05-22,A,126.84
ORD-042711,2026-05-03,B,67.96
ORD-022595,2026-05-24,B,87.91
ORD-016246,2026-05-24,A,85.24
ORD-008200,2026-05-24,A,119.9
ORD-002827,2026-05-27,A,113.48
ORD-019713,2026-05-24,A,135.83
ORD-025377,2026-05-02,B,103.08
ORD-039202,2026-05-02,B,94.57
ORD-030344,2026-05-13,B,107.16
ORD-042042,2026-05-16,B,110.12
ORD-009226,2026-05-25,A,143.47
ORD-011797,2026-05-22,A,98.94
ORD-027798,2026-05-25,B,101.73
ORD-022792,2026-05-11,B,73.58
ORD-033078,2026-05-09,B,89.93
ORD-014747,2026-05-02,A,124.72
ORD-017438,2026-05-03,A,135.56
ORD-004021,2026-05-29,A,137.45
ORD-011889,2026-05-20,A,129.86
ORD-029453,2026-05-26,B,54.34
ORD-027065,2026-05-18,B,105.9
ORD-022038,2026-05-17,A,117.79
ORD-008985,2026-05-03,A,103.33
ORD-005975,2026-05-06,A,106.04
ORD-038021,2026-05-22,B,107.64
ORD-009487,2026-05-27,A,116.99
ORD-000164,2026-05-08,A,138.09
ORD-021736,2026-05-16,A,126.71
ORD-023486,2026-05-05,B,88.36
ORD-024804,2026-05-30,B,93.46
ORD-036884,2026-05-04,B,108.61
ORD-035999,2026-05-17,B,57.57
ORD-025049,2026-05-26,B,82.97
ORD-043062,2026-05-18,B,116.79
ORD-030888,2026-05-12,B,82.27
ORD-027434,2026-05-07,B,94.85
ORD-035470,2026-05-20,B,87.86
ORD-010856,2026-05-05,A,87.31
ORD-005036,2026-05-29,A,110.95
ORD-020127,2026-05-24,A,139.62
ORD-008549,2026-05-29,A,138.61
ORD-021819,2026-05-24,A,112.23
ORD-024890,2026-05-16,B,82.02
ORD-041059,2026-05-05,B,126.51
ORD-009808,2026-05-06,A,105.98
ORD-015674,2026-05-07,A,125.09
ORD-037414,2026-05-30,B,103.44
ORD-013636,2026-05-25,A,118.17
ORD-040345,2026-05-15,B,133.58
ORD-042358,2026-05-16,B,125.05
ORD-020093,2026-05-21,A,121.25
ORD-016301,2026-05-01,A,108.9
ORD-020023,2026-05-13,A,120.25
ORD-039716,2026-05-15,B,97.25
ORD-015619,2026-05-16,A,121.46
ORD-014963,2026-05-22,A,104.79
ORD-037774,2026-05-01,B,100.41
ORD-033116,2026-05-20,B,81.81
ORD-041680,2026-05-10,B,71.79
ORD-018530,2026-05-30,A,133.32
ORD-007701,2026-05-05,A,129.98
ORD-040248,2026-05-16,B,86.43
ORD-038006,2026-05-14,B,144.14
ORD-013966,2026-05-29,A,135.4
ORD-010889,2026-05-21,A,127.27
ORD-035834,2026-05-21,B,103.71
ORD-038597,2026-05-12,B,103.03
ORD-007934,2026-05-30,A,96.32
ORD-013042,2026-05-07,A,110.51
ORD-036778,2026-05-24,B,76.24
ORD-035769,2026-05-14,B,102.33
ORD-037592,2026-05-02,B,105.09
ORD-003165,2026-05-11,A,137.39
ORD-003323,2026-05-20,A,135.27
ORD-035615,2026-05-01,B,83.74
ORD-022924,2026-05-10,B,85.93
ORD-039671,2026-05-03,B,112.04
ORD-009110,2026-05-07,A,128.06
ORD-015879,2026-05-07,A,120.76
ORD-005404,2026-05-10,A,115.03
ORD-030953,2026-05-20,B,79.98
ORD-022822,2026-05-11,B,86.58
ORD-008217,2026-05-25,A,111.95
ORD-044167,2026-05-21,B,81.77
ORD-033025,2026-05-01,B,99.43
ORD-005206,2026-05-24,A,114.36
ORD-032483,2026-05-22,B,83.65
ORD-031754,2026-05-24,B,69.99
ORD-030140,2026-05-05,B,93.01
ORD-000064,2026-05-29,A,113.68
ORD-021295,2026-05-10,A,123.93
ORD-018047,2026-05-21,A,114.98
ORD-025090,2026-05-10,B,123.53
ORD-024575,2026-05-10,B,102.03
ORD-008454,2026-05-13,A,115.03
ORD-011437,2026-05-12,A,140.6
ORD-029422,2026-05-25,B,68.34
ORD-011016,2026-05-10,A,131.57
ORD-037950,2026-05-24,B,88.58
ORD-022322,2026-05-21,A,113.45
ORD-029515,2026-05-28,B,80.01
ORD-021956,2026-05-21,A,141.75
ORD-022990,2026-05-23,B,118.11
ORD-035033,2026-05-19,B,85.83
ORD-032544,2026-05-01,B,93.18
ORD-036817,2026-05-23,B,92.01
ORD-033027,2026-05-27,B,107.86
ORD-022542,2026-05-11,B,74.34
ORD-025040,2026-05-09,B,109.31
ORD-013728,2026-05-19,A,126.32
ORD-019105,2026-05-13,A,118.1
ORD-025325,2026-05-26,B,92.48
ORD-029505,2026-05-12,B,89.34
ORD-041948,2026-05-05,B,81.86
ORD-032597,2026-05-30,B,103.18
ORD-032367,2026-05-16,B,123.56
ORD-026264,2026-05-17,B,122.69
ORD-014646,2026-05-26,A,113.37
ORD-037600,2026-05-15,B,116.13
ORD-023961,2026-05-28,B,82.55
ORD-039895,2026-05-25,B,120.75
ORD-043784,2026-05-13,B,95.04
ORD-009007,2026-05-03,A,120.81
ORD-005077,2026-05-21,A,142.01
ORD-043498,2026-05-04,B,79.84
ORD-010332,2026-05-02,A,127.0
ORD-018207,2026-05-06,A,122.29
ORD-012800,2026-05-09,A,126.89
ORD-000530,2026-05-19,A,136.05
ORD-001048,2026-05-08,A,140.33
ORD-041447,2026-05-26,B,91.28
ORD-025202,2026-05-05,B,101.32
ORD-020506,2026-05-12,A,118.86
ORD-029070,2026-05-25,B,63.38
ORD-026604,2026-05-17,B,82.54
ORD-018157,2026-05-11,A,106.99
ORD-003089,2026-05-27,A,132.35
ORD-036800,2026-05-06,B,108.02
ORD-004813,2026-05-20,A,141.71
ORD-037085,2026-05-01,B,106.31
ORD-025823,2026-05-07,B,116.48
ORD-044840,2026-05-19,B,92.84
ORD-003283,2026-05-04,A,102.25
ORD-002636,2026-05-27,A,126.68
ORD-002543,2026-05-04,A,128.13
ORD-014937,2026-05-09,A,131.71
ORD-032258,2026-05-27,B,115.1
ORD-024798,2026-05-10,B,120.13
ORD-024610,2026-05-18,B,83.77
ORD-015213,2026-05-01,A,115.85
ORD-014367,2026-05-08,A,106.3
ORD-017801,2026-05-23,A,119.6
ORD-008937,2026-05-19,A,137.75
ORD-021006,2026-05-21,A,114.41
ORD-017815,2026-05-16,A,97.74
ORD-033070,2026-05-27,B,94.45
ORD-044128,2026-05-05,B,106.68
ORD-014228,2026-05-04,A,127.61
ORD-011188,2026-05-02,A,100.22
ORD-001060,2026-05-27,A,124.25
ORD-013848,2026-05-06,A,120.97
ORD-015265,2026-05-30,A,108.57
ORD-010648,2026-05-11,A,113.74
ORD-038759,2026-05-07,B,96.77
ORD-019457,2026-05-06,A,118.06
ORD-034950,2026-05-18,B,58.4
ORD-040032,2026-05-23,B,91.62
ORD-022258,2026-05-18,A,116.69
ORD-022352,2026-05-27,A,141.63
ORD-042099,2026-05-16,B,129.88
ORD-029526,2026-05-05,B,109.36
ORD-017455,2026-05-26,A,127.19
ORD-003540,2026-05-09,A,149.87
ORD-015847,2026-05-11,A,145.09
ORD-017043,2026-05-14,A,134.31
ORD-000692,2026-05-17,A,103.42
ORD-040080,2026-05-04,B,116.41
ORD-021902,2026-05-21,A,132.57
ORD-038492,2026-05-03,B,80.53
ORD-036469,2026-05-27,B,97.8
ORD-033535,2026-05-21,B,121.51
ORD-020236,2026-05-07,A,111.88
ORD-023524,2026-05-01,B,61.57
ORD-014665,2026-05-22,A,129.89
ORD-025882,2026-05-28,B,101.07
ORD-038760,2026-05-09,B,103.77
ORD-023811,2026-05-11,B,93.14
ORD-036242,2026-05-15,B,119.81
ORD-016760,2026-05-02,A,125.14
ORD-031089,2026-05-25,B,76.73
ORD-004267,2026-05-13,A,142.05
ORD-034394,2026-05-01,B,46.79
ORD-026766,2026-05-02,B,80.86
ORD-027308,2026-05-07,B,108.5
ORD-000237,2026-05-16,A,97.54
ORD-007864,2026-05-26,A,125.78
ORD-016402,2026-05-19,A,99.9
ORD-035949,2026-05-29,B,95.06
ORD-007303,2026-05-01,A,127.64
ORD-011849,2026-05-10,A,108.1
ORD-022442,2026-05-02,A,112.25
ORD-005021,2026-05-18,A,148.07
ORD-017226,2026-05-09,A,145.13
ORD-005497,2026-05-08,A,99.25
ORD-021524,2026-05-30,A,127.97
ORD-010958,2026-05-21,A,116.73
ORD-019536,2026-05-10,A,116.57
ORD-014336,2026-05-28,A,120.21
ORD-041786,2026-05-25,B,110.47
ORD-019014,2026-05-08,A,124.57
ORD-036184,2026-05-13,B,85.85
ORD-035899,2026-05-14,B,72.84
ORD-042494,2026-05-09,B,80.63
ORD-024729,2026-05-03,B,59.09
ORD-012291,2026-05-25,A,106.61
ORD-041357,2026-05-25,B,114.66
ORD-029277,2026-05-13,B,118.7
ORD-016670,2026-05-15,A,105.38
ORD-027691,2026-05-22,B,75.57
ORD-039266,2026-05-24,B,114.57
ORD-022932,2026-05-06,B,81.59
ORD-020860,2026-05-30,A,125.77
ORD-023889,2026-05-01,B,135.78
ORD-014388,2026-05-05,A,139.79
ORD-037567,2026-05-27,B,110.69
ORD-017359,2026-05-18,A,112.14
ORD-000606,2026-05-13,A,99.89
ORD-010626,2026-05-22,A,126.72
ORD-002007,2026-05-19,A,112.84
ORD-010592,2026-05-19,A,143.08
ORD-000232,2026-05-14,A,123.98
ORD-014850,2026-05-23,A,105.99
ORD-022494,2026-05-18,A,136.83
ORD-003607,2026-05-30,A,116.97
ORD-019895,2026-05-29,A,143.95
ORD-007754,2026-05-01,A,90.45
ORD-034214,2026-05-13,B,103.07
ORD-007453,2026-05-14,A,130.01
ORD-006552,2026-05-08,A,146.75
